company_key,symbol,company_archetype,canonical_metric,metric_applicability,comparison_scope,period_type,period_start,period_end,dimensions,semantic_key,semantic_key_inputs,av_semantic_key,sec_semantic_key,av_observation_id,sec_observation_id,av_observation_id_inputs,sec_observation_id_inputs,av_endpoint,av_field,av_value,av_unit,av_raw_file,sec_taxonomy,sec_candidate_concepts,sec_selected_concept,sec_value,sec_unit,sec_form,sec_accession,sec_filed_at,sec_raw_file,normalization_rule,absolute_difference,relative_difference,comparison_status,rationale,source_status_original,manual_notes
NYSE:IBM,IBM,technology_services,earnings.diluted_eps,APPLICABLE,LATEST_COMMON_ANNUAL,duration,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_6ecb0fe1c8582798164d976b,"{""canonical_metric"":""earnings.diluted_eps"",""company_key"":""NYSE:IBM"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""duration""}",sem_6ecb0fe1c8582798164d976b,sem_6ecb0fe1c8582798164d976b,obs_8d66e2aaa1d477ae1586e240,obs_12b56fd14db359869c0ebc40,"{""endpoint"":""EARNINGS"",""field"":""reportedEPS"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/artifacts/alpha_vantage/raw/demo/005_earnings_ibm.txt"",""semantic_key"":""sem_6ecb0fe1c8582798164d976b"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000051143-26-000010"",""concept"":""EarningsPerShareDiluted"",""filed_at"":""2026-02-24"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/ibm_companyfacts.json"",""semantic_key"":""sem_6ecb0fe1c8582798164d976b"",""source_system"":""SEC_COMPANYFACTS""}",EARNINGS,reportedEPS,11.57,USD/share,/Users/lyuhongwang/Desktop/AlphaVantage/artifacts/alpha_vantage/raw/demo/005_earnings_ibm.txt,us-gaap,EarningsPerShareDiluted:present,EarningsPerShareDiluted,11.17,USD/shares,10-K,0000051143-26-000010,2026-02-24,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/ibm_companyfacts.json,,0.40,0.03457216940363007778738115817,MISMATCH,selected EarningsPerShareDiluted by form/end/duration/unit; latest filed observation wins; annualEarnings quarterly duplicate excluded when detected,DIFFERENT,
NYSE:IBM,IBM,technology_services,earnings.diluted_eps,APPLICABLE,LATEST_COMMON_QUARTER,duration,2026-01-01,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_af621f2e831ec5c5902a8b5a,"{""canonical_metric"":""earnings.diluted_eps"",""company_key"":""NYSE:IBM"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-01-01"",""period_type"":""duration""}",sem_af621f2e831ec5c5902a8b5a,sem_af621f2e831ec5c5902a8b5a,obs_4e68524b316e7489ae113b6e,obs_eb7701c68a571cced2c7980f,"{""endpoint"":""EARNINGS"",""field"":""reportedEPS"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/artifacts/alpha_vantage/raw/demo/005_earnings_ibm.txt"",""semantic_key"":""sem_af621f2e831ec5c5902a8b5a"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000051143-26-000038"",""concept"":""EarningsPerShareDiluted"",""filed_at"":""2026-04-23"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/ibm_companyfacts.json"",""semantic_key"":""sem_af621f2e831ec5c5902a8b5a"",""source_system"":""SEC_COMPANYFACTS""}",EARNINGS,reportedEPS,1.91,USD/share,/Users/lyuhongwang/Desktop/AlphaVantage/artifacts/alpha_vantage/raw/demo/005_earnings_ibm.txt,us-gaap,EarningsPerShareDiluted:present,EarningsPerShareDiluted,1.28,USD/shares,10-Q,0000051143-26-000038,2026-04-23,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/ibm_companyfacts.json,,0.63,0.3298429319371727748691099476,MISMATCH,selected EarningsPerShareDiluted by form/end/duration/unit; latest filed observation wins,DIFFERENT,
NYSE:JPM,JPM,banking,financial.revenue,APPLICABLE,LATEST_COMMON_ANNUAL,duration,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_d2b2586cb1fb48469392c3be,"{""canonical_metric"":""financial.revenue"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""duration""}",sem_d2b2586cb1fb48469392c3be,sem_d2b2586cb1fb48469392c3be,obs_74d9be933551dcf56ca3de8c,obs_0bfe44dc19328caec6e7a546,"{""endpoint"":""INCOME_STATEMENT"",""field"":""totalRevenue"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt"",""semantic_key"":""sem_d2b2586cb1fb48469392c3be"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0001628280-26-008131"",""concept"":""Revenues"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_d2b2586cb1fb48469392c3be"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,totalRevenue,279745000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax:missing; Revenues:present; SalesRevenueNet:missing,Revenues,182447000000,USD,10-K,0001628280-26-008131,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,97298000000,0.3478096123255107329889720996,AMBIGUOUS_MAPPING,selected Revenues by form/end/duration/unit; latest filed observation wins,AMBIGUOUS_MAPPING,RevenueFromContractWithCustomerExcludingAssessedTax: concept absent
NYSE:JPM,JPM,banking,financial.revenue,APPLICABLE,LATEST_COMMON_QUARTER,duration,,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_a2ede818b2dcf063053864e9,"{""canonical_metric"":""financial.revenue"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":"""",""period_type"":""duration""}",sem_a2ede818b2dcf063053864e9,sem_a2ede818b2dcf063053864e9,obs_b371cb4ae669f2d8dfe18538,obs_ecf92659bf8030ede4d755e7,"{""endpoint"":""INCOME_STATEMENT"",""field"":""totalRevenue"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt"",""semantic_key"":""sem_a2ede818b2dcf063053864e9"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":"""",""concept"":"""",""filed_at"":"""",""form"":"""",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_a2ede818b2dcf063053864e9"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,totalRevenue,73661000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax:missing; Revenues:present; SalesRevenueNet:missing,,,,,,,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,,,MISSING_SEC,no candidate concept produced an eligible fact,MISSING_SEC,RevenueFromContractWithCustomerExcludingAssessedTax: concept absent; Revenues: no eligible quarter fact; SalesRevenueNet: concept absent
NYSE:JPM,JPM,banking,financial.gross_profit,NOT_APPLICABLE,LATEST_COMMON_ANNUAL,duration,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_47c2554431b99316197bd41a,"{""canonical_metric"":""financial.gross_profit"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""duration""}",sem_47c2554431b99316197bd41a,sem_47c2554431b99316197bd41a,obs_93f5499c48932dd49e5c0d96,obs_224f974ff1c2e880a74c9928,"{""endpoint"":""INCOME_STATEMENT"",""field"":""grossProfit"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt"",""semantic_key"":""sem_47c2554431b99316197bd41a"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":"""",""concept"":"""",""filed_at"":"""",""form"":"""",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_47c2554431b99316197bd41a"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,grossProfit,167607000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt,us-gaap,GrossProfit:missing,,,,,,,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,,,NOT_APPLICABLE,banking archetype does not report this metric cleanly; no candidate concept produced an eligible fact,NOT_APPLICABLE,GrossProfit: concept absent
NYSE:JPM,JPM,banking,financial.gross_profit,NOT_APPLICABLE,LATEST_COMMON_QUARTER,duration,,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_e75bbd0785197cb502256d80,"{""canonical_metric"":""financial.gross_profit"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":"""",""period_type"":""duration""}",sem_e75bbd0785197cb502256d80,sem_e75bbd0785197cb502256d80,obs_1be9cb29938de7214bfe0e12,obs_b062dd2c78145c5792b58159,"{""endpoint"":""INCOME_STATEMENT"",""field"":""grossProfit"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt"",""semantic_key"":""sem_e75bbd0785197cb502256d80"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":"""",""concept"":"""",""filed_at"":"""",""form"":"""",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_e75bbd0785197cb502256d80"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,grossProfit,47329000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt,us-gaap,GrossProfit:missing,,,,,,,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,,,NOT_APPLICABLE,banking archetype does not report this metric cleanly; no candidate concept produced an eligible fact,NOT_APPLICABLE,GrossProfit: concept absent
NYSE:JPM,JPM,banking,financial.operating_income,APPLICABLE,LATEST_COMMON_ANNUAL,duration,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_3e708727f3fb91964152c5bd,"{""canonical_metric"":""financial.operating_income"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""duration""}",sem_3e708727f3fb91964152c5bd,sem_3e708727f3fb91964152c5bd,obs_c6e98e0d60716c873cbcfc63,obs_3d955434c1635a8293420b82,"{""endpoint"":""INCOME_STATEMENT"",""field"":""operatingIncome"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt"",""semantic_key"":""sem_3e708727f3fb91964152c5bd"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":"""",""concept"":"""",""filed_at"":"""",""form"":"""",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_3e708727f3fb91964152c5bd"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,operatingIncome,72595000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt,us-gaap,OperatingIncomeLoss:missing,,,,,,,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,,,MISSING_SEC,no candidate concept produced an eligible fact,MISSING_SEC,OperatingIncomeLoss: concept absent
NYSE:JPM,JPM,banking,financial.operating_income,APPLICABLE,LATEST_COMMON_QUARTER,duration,,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_75d756559cf90eec5353eda9,"{""canonical_metric"":""financial.operating_income"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":"""",""period_type"":""duration""}",sem_75d756559cf90eec5353eda9,sem_75d756559cf90eec5353eda9,obs_54850c6f12b8c7ee02368361,obs_01302d337822420f9bf3bd98,"{""endpoint"":""INCOME_STATEMENT"",""field"":""operatingIncome"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt"",""semantic_key"":""sem_75d756559cf90eec5353eda9"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":"""",""concept"":"""",""filed_at"":"""",""form"":"""",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_75d756559cf90eec5353eda9"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,operatingIncome,20479000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt,us-gaap,OperatingIncomeLoss:missing,,,,,,,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,,,MISSING_SEC,no candidate concept produced an eligible fact,MISSING_SEC,OperatingIncomeLoss: concept absent
NYSE:JPM,JPM,banking,financial.net_income,APPLICABLE,LATEST_COMMON_ANNUAL,duration,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_bb39563dce783235cad6fccd,"{""canonical_metric"":""financial.net_income"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""duration""}",sem_bb39563dce783235cad6fccd,sem_bb39563dce783235cad6fccd,obs_8a5a23817a4c0e37f69a93f1,obs_61d36e88f6c8705e7f7c7a48,"{""endpoint"":""INCOME_STATEMENT"",""field"":""netIncome"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt"",""semantic_key"":""sem_bb39563dce783235cad6fccd"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0001628280-26-008131"",""concept"":""NetIncomeLoss"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_bb39563dce783235cad6fccd"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,netIncome,57048000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt,us-gaap,NetIncomeLoss:present; ProfitLoss:present,NetIncomeLoss,57048000000,USD,10-K,0001628280-26-008131,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,0,0,MATCH,selected NetIncomeLoss by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:JPM,JPM,banking,financial.net_income,APPLICABLE,LATEST_COMMON_QUARTER,duration,2026-01-01,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_27012cb4037fd81710721ace,"{""canonical_metric"":""financial.net_income"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-01-01"",""period_type"":""duration""}",sem_27012cb4037fd81710721ace,sem_27012cb4037fd81710721ace,obs_ca51c56fb26635a8c05f726f,obs_0900b539b1ca737f9ba0a4d8,"{""endpoint"":""INCOME_STATEMENT"",""field"":""netIncome"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt"",""semantic_key"":""sem_27012cb4037fd81710721ace"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0001628280-26-029344"",""concept"":""NetIncomeLoss"",""filed_at"":""2026-05-01"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_27012cb4037fd81710721ace"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,netIncome,16494000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_income_statement.txt,us-gaap,NetIncomeLoss:present; ProfitLoss:present,NetIncomeLoss,16494000000,USD,10-Q,0001628280-26-029344,2026-05-01,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,0,0,MATCH,selected NetIncomeLoss by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:JPM,JPM,banking,balance.total_assets,APPLICABLE,LATEST_COMMON_ANNUAL,instant,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_1915f537007638e90f6d247c,"{""canonical_metric"":""balance.total_assets"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""instant""}",sem_1915f537007638e90f6d247c,sem_1915f537007638e90f6d247c,obs_444184b5f13e45ed58ea024d,obs_b353749bd23d922325960084,"{""endpoint"":""BALANCE_SHEET"",""field"":""totalAssets"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt"",""semantic_key"":""sem_1915f537007638e90f6d247c"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0001628280-26-008131"",""concept"":""Assets"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_1915f537007638e90f6d247c"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,totalAssets,4424900000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt,us-gaap,Assets:present,Assets,4424900000000,USD,10-K,0001628280-26-008131,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,0,0,MATCH,selected Assets by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:JPM,JPM,banking,balance.total_assets,APPLICABLE,LATEST_COMMON_QUARTER,instant,2026-03-31,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_3f80328e4c2bca112693f7ba,"{""canonical_metric"":""balance.total_assets"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-03-31"",""period_type"":""instant""}",sem_3f80328e4c2bca112693f7ba,sem_3f80328e4c2bca112693f7ba,obs_c439ab45775e7a8e55e906c1,obs_c01f6e7fa6e30900c32ead83,"{""endpoint"":""BALANCE_SHEET"",""field"":""totalAssets"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt"",""semantic_key"":""sem_3f80328e4c2bca112693f7ba"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0001628280-26-029344"",""concept"":""Assets"",""filed_at"":""2026-05-01"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_3f80328e4c2bca112693f7ba"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,totalAssets,4900475000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt,us-gaap,Assets:present,Assets,4900475000000,USD,10-Q,0001628280-26-029344,2026-05-01,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,0,0,MATCH,selected Assets by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:JPM,JPM,banking,balance.cash_and_equivalents,APPLICABLE,LATEST_COMMON_ANNUAL,instant,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_c2977739d73ebadad55a3419,"{""canonical_metric"":""balance.cash_and_equivalents"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""instant""}",sem_c2977739d73ebadad55a3419,sem_c2977739d73ebadad55a3419,obs_0a0d9e6de403a110b7b4038f,obs_9bb5beeb8032ecc16fc13347,"{""endpoint"":""BALANCE_SHEET"",""field"":""cashAndCashEquivalentsAtCarryingValue"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt"",""semantic_key"":""sem_c2977739d73ebadad55a3419"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":"""",""concept"":"""",""filed_at"":"""",""form"":"""",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_c2977739d73ebadad55a3419"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,cashAndCashEquivalentsAtCarryingValue,343338000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt,us-gaap,CashAndCashEquivalentsAtCarryingValue:present,,,,,,,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,,,MISSING_SEC,no candidate concept produced an eligible fact,MISSING_SEC,CashAndCashEquivalentsAtCarryingValue: no eligible annual fact
NYSE:JPM,JPM,banking,balance.cash_and_equivalents,APPLICABLE,LATEST_COMMON_QUARTER,instant,2026-03-31,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_96898dddd1bc5cbd4a2405d8,"{""canonical_metric"":""balance.cash_and_equivalents"",""company_key"":""NYSE:JPM"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-03-31"",""period_type"":""instant""}",sem_96898dddd1bc5cbd4a2405d8,sem_96898dddd1bc5cbd4a2405d8,obs_c9a21dab8ea76d489cc6c255,obs_dca61da5e33b0d2d7306f68c,"{""endpoint"":""BALANCE_SHEET"",""field"":""cashAndCashEquivalentsAtCarryingValue"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt"",""semantic_key"":""sem_96898dddd1bc5cbd4a2405d8"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":"""",""concept"":"""",""filed_at"":"""",""form"":"""",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json"",""semantic_key"":""sem_96898dddd1bc5cbd4a2405d8"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,cashAndCashEquivalentsAtCarryingValue,312142000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/jpm_balance_sheet.txt,us-gaap,CashAndCashEquivalentsAtCarryingValue:present,,,,,,,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/jpm_companyfacts.json,,,,MISSING_SEC,no candidate concept produced an eligible fact,MISSING_SEC,CashAndCashEquivalentsAtCarryingValue: no eligible quarter fact
